id,type,latitude,longitude,name,tourism,leisure,natural,amenity,aeroway,water,wikidata,wikipedia,description,website,IBGE:GEOCODIGO,access,addr:city,addr:country,addr:housename,addr:housenumber,addr:postcode,addr:street,addr:suburb,admin_level,alt_name,apartment,area,atm,barrier,bicycle,boat,boundary,branch,brand,brand:short,brand:wikidata,brand:wikipedia,building,building:flats,building:levels,bus,capacity,check_date,check_date:currency:XBT,club,communication:microwave,compressed_air,contact:email,contact:facebook,contact:instagram,contact:phone,covered,cuisine,currency:BRL,currency:XBT,denomination,depth,dispensing,distance,dog,door,drive_through,ele,email,emergency,entrance,fax,fee,female,foot,ford,fuel:diesel,fuel:diesel_s10,fuel:ethanol,fuel:gasoline,fuel:octane_87,government,grades,healthcare,healthcare:speciality,height,highway,horse,iata,icao,image,industrial,intermittent,internet_access,internet_access:fee,internet_access:ssid,landuse,layer,level,loc_name,location,lot_type,male,man_made,material,maxweight,military,mobile,motor_vehicle,name:en,name:es,name:pt,network,nohousenumber,not:brand:wikidata,not:operator:wikidata,note,office,official_name,old_loc_name,old_name,opening_hours,operator,operator:short,operator:type,operator:wikidata,operator:wikipedia,outdoor_seating,owner,owner:wikidata,owner:wikipedia,ownership,payment:cards,payment:cash,payment:coins,payment:contactless,payment:credit_cards,payment:debit_cards,payment:electronic_purses,payment:lightning,payment:lightning_contactless,payment:mastercard,payment:onchain,payment:visa,phone,phone:mobile,pipeline,place,police,population,population:date,power,product,public_transport,recycling_type,ref,religion,residential,roof:colour,roof:shape,self_service,service_times,shop,smoking,social_facility,social_facility:for,source,source:date,source:population,sport,stars,start_date,substance,substation,surface,takeaway,toilets,toilets:wheelchair,tourist_bus,tower:type,tunnel,type,waterway,website:en,wheelchair,wholesale,width,wikimedia_commons
,LineString,-22.9440348,-46.5410017,Ribeirão Lavapés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stream,,,,,
,LineString,-22.9447798,-46.5421329,Praça Manoel Teodoro,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LineString,-22.9333091,-46.5330261,Praça Côneco Francisco Claro de Assis,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LineString,-22.9448893,-46.540858,Ipiranga,,,,fuel,,,,,,,,,,,,,,,,,,,,,,,,,,Ipiranga,,Q2081136,pt:Ipiranga (empresa),roof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LineString,-22.9445302,-46.54084,Ipiranga,,,,fuel,,,,,,,,,,,,,,Travessa Tamoio,,,,,,,,,,,,Ipiranga,,Q2081136,pt:Ipiranga (empresa),roof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,yes,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LineString,-22.943752,-46.5421443,Droga Raia,,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,Droga Raia,,Q10357101,pt:RaiaDrogasil,yes,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LineString,-22.9440976,-46.5419083,Rede Farma Fibra,,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LineString,-22.9393261,-46.5387301,Ipiranga,,,,fuel,,,,,,,,,,,,,,Avenida dos Imigrantes,,,,,,,,,,,,Ipiranga,,Q2081136,pt:Ipiranga (empresa),roof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,yes,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LineString,-22.9724221,-46.5376278,Salão do Reino das Testemunhas de Jeová,,,,place_of_worship,,,,,,,,,,,,270,12916-360,Rua Teixeira,Jardim São José,,,,,,,,,,,,,,,house,,,,,,,,,,,,,,,,,,jehovahs_witness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+55 11 2473 6120,,,,,,,,,,,,christian,,,,,We 19:30; Su 09:30,,,,,,,,,,,,,,,,,,,,,,,,,,
,LineString,-22.937769,-46.528061,Salão do Reino das Testemunhas de Jeová,,,,place_of_worship,,,,,,,,,,,,390,12900-000,Rua Antônio Siriane,Jardim Recreio,,,,,,,,,,,,,,,house,,,,,,,,,,,,,,,,,,jehovahs_witness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,christian,,,,,"We,Th,Sa 19:30; Su 18:30",,,,,,,,,,,,,,,,,,,,,,,,,,
,LineString,-22.948335,-46.5196145,FRibeirão do Tor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stream,,,,,
,LineString,-22.9169988,-46.5406715,Salão do Reino das Testemunhas de Jeová,,,,place_of_worship,,,,,,,,,,,,428,12936-370,Rua Antônio Matta,Residencial Hipica Jaguari,,,,,,,,,,,,,,,house,,,,,,,,,,,,,,,,,,jehovahs_witness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,christian,,,,,"We,Th,Sa 19:30; Su 19:00",,,,,,,,,,,,,,,,,,,,,,,,,,
,LineString,-22.9170166,-46.5554269,Salão do Reino das Testemunhas de Jeová,,,,place_of_worship,,,,,,,,,,,,158,12922-040,Rua Pedro Cioban,Cidade Planejada I,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,jehovahs_witness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,christian,,,,,"We,Th 19:30; Sa 19:00; Su 18:30",,,,,,,,,,,,,,,,,,,,,,,,,,
,LineString,-22.9456043,-46.5958322,Salão do Reino das Testemunhas de Jeová,,,,place_of_worship,,,,,,,,,,,,,,Estrada Municipal Álvaro Alessandri,,,,,,,,,,,,,,,,house,,,,,,,,,,,,,,,,,,jehovahs_witness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,christian,,,,,We 19:30; Su 08:45,,,,,,,,,,,,,,,,,,,,,,,,,,
,LineString,-22.9852476,-46.4639511,Salão do Reino das Testemunhas de Jeová,,,,place_of_worship,,,,,,,,,,,,km 70,12913-500,Rodovia Padre Aldo Bollini,Água Comprida,,,,,,,,,,,,,,,house,,,,,,,,,,,,,,,,,,jehovahs_witness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,christian,,,,,Th 19:45; Sa 19:30,,,,,,,,,,,,,,,,,,,,,,,,,,
,LineString,-22.9117627,-46.4298262,ETE Vargem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wastewater_plant,,,,,,,,,,,,,,,,,,,Sabesp,,,Q183184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LineString,-22.9331869,-46.533069,Praça Côneco Francisco Claro de Assis,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LineString,-22.944432,-46.5280283,,,park,,,,,,,,,,,Bragança Paulista,,,,,Rua Monsenhor Meca,Jd. Júlio Mesquita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recreation_ground,,,,,,,,,,,,,,,,,,,,,,,,,24/7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LineString,-22.9481689,-46.5116463,Monte Tabor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cemetery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LineString,-22.9407333,-46.5529061,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LineString,-22.9430036,-46.5536783,Praça das Pedras,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LineString,-23.0367828,-46.6881238,Posto Graal Mirante (Carros),,,,fuel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,roof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LineString,-23.036105,-46.6875876,Borracharia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tyres,,,,,,,,,,,,,,,,,,,,,,,,,
,LineString,-22.9695038,-46.5407453,IC - IML,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,silver,hipped,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LineString,-22.9690138,-46.5419976,Delegacia Seccional de Bragança Paulista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#838383,hipped,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LineString,-22.9693534,-46.5406875,,,park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LineString,-22.9646921,-46.5370869,Arquibancada Descoberta Branca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,grandstand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LineString,-22.9648235,-46.536873,Arquibancada Descoberta Preta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,grandstand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LineString,-22.9190813,-46.5582357,,,park,,,,,,,,,,,,,,,,Rua Elisario Eliseu de Oliveira,Julieta Cristina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recreation_ground,,,,,,,,,,,,,,,,,,,,,,,,,sunrise-sunset,Prefeitura de Bragança Paulista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LineString,-22.9216436,-46.558538,Mecanica Negão,,,,,,,,,,,,,Bragança Paulista,,,820,12922-330,Rua Francisco Martins Ferreira Júnior,Julieta Cristina,,,,,,,,,,,,,,,service,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,
,LineString,-22.9216745,-46.5583911,Salgados Tia Vanda,,,,,,,,,,,,,Bragança Paulista,,,,12922-330,Rua Francisco Martins Ferreira Júnior,Julieta Cristina,,,,,,,,,,,,,,,commercial,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outside,,,,,,,,,,,,,,,,,,,,,,,,
,LineString,-22.9215114,-46.5587018,Rita Modas,,,,,,,,,,,,,Bragança Paulista,,,,12922-330,Rua Francisco Martins Ferreira Júnior,Julieta Cristina,,,,,,,,,,,,,,,service,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clothes,outside,,,,,,,,,,,,,,,,,,,,,,,,
,LineString,-22.9209473,-46.5591577,Ester Bolos,,,,,,,,,,,,,Bragança Paulista,,,,12922-330,Rua Francisco Martins Ferreira Júnior,Julieta Cristina,,,,,,,,,,,,,,,service,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outside,,,,,,,,,,,,,,,,,,,,,,,,
,LineString,-22.9208152,-46.5593182,Mercado Alpha,,,,,,,,,,,,,Bragança Paulista,,,,12922-330,Rua Francisco Martins Ferreira Júnior,Julieta Cristina,,,,,,,,,,,,,,,commercial,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outside,,,,,,,,,,,,,,,,,,,,,,,,
,LineString,-22.9800556,-46.5318661,Residencial H.O.M.E. Singular,,,,,,,,,,,,,Bragança Paulista,,,201,12916-593,Rua Francisco da Silva Leme,Jardim do Sul,,,,,,,,,,,,,,,apartments,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LineString,-22.9806024,-46.5303758,Supermercado Convém,,,,,,,,,,https://www.convemsupermercados.com.br/,,,,,,339,,Avenida Salvador Markowicz,Jardim Santa Helena,,,,,,,,,,,Convém,,,,yes,,1,,,,,,,,,,,,,,yes,,,,,,,,,,pedidobraganca@convemsupermercados.com.br,,,,,,,,,,,,,,,,,,,,,,https://www.convemsupermercados.com.br/wp-content/uploads/2021/06/RC16408-1024x683.jpg,,,wlan,customers,Convem Clientes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,,,,,,,+55 11 4032-2622,,,,,,,,,,,,,,,,,,supermarket,,,,,,,,,,,,,,,,,,,,,,yes,,,
,LineString,-22.9747005,-46.5305424,Spani Atacadista,,,,,,,,,,,,,,,,1025,,Avenida Dom Pedro I,Taboão,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wholesale,,,,,,,,,,,,,,,,,,,,,,,yes,,
,LineString,-22.9805163,-46.5315802,Torre 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,apartments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LineString,-22.9768637,-46.533866,Shell - Posto Europa,,,,fuel,,,,,,,,,Bragança Paulista,,,990,,Rua Alpheu Grimello,Taboão,,,,,,,,,,,Shell,,Q110716465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LineString,-22.9641048,-46.540454,Instituto Educacional Coração de Jesus,,,,school,,,,,,https://iecj.com.br/,,,Bragança Paulista,,,493,12900-231,Rua José Guilherme,Centro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,catholic,,,,,,,,,,,,,,,,,,,,,,1-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEIAS,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,christian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LineString,-22.9486185,-46.5114532,Condomínio Portal da Serra,,,,,,,,,,,,,Bragança Paulista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://lh3.googleusercontent.com/p/AF1QipP0QILKxpy6xcNmiH16dCo_Cyqyy1UgEp58PvHG=s680-w680-h510,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,urban,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LineString,-22.9692519,-46.5371047,Posto do Lago,,,,fuel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,roof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LineString,-22.9689078,-46.5420584,1º cDistrito Policial de Bragança Paulista,,,,police,,,,,,,,,Bragança Paulista,,,,,Avenida dos Imigrantes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Polícia Civil do Estado de São Paulo,,,Q10350993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LineString,-22.9694782,-46.5402405,Polícia Militar - 1ª CIA do 34º BPM/I,,,,police,,,,,,,,,Bragança Paulista,,,,,Avenida dos Imigrantes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,military,,,,,,,,,,police,,,,,,,,,,,,,,,,Polícia Militar do Estado de São Paulo,PMESP,,Q10351025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LineString,-22.9123415,-46.5348874,E.M. Professora Haideé Marçal Serbin,,,,school,,,,,,,,,Toledo,,,175,MG,Avenida Agenor de Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LineString,-22.9603677,-46.5055159,Parque das Cerejeiras,,,,,,,,,,,,,,,,,,,,,,,,,wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LineString,-22.9682784,-46.5309793,Soleil Residencial Resort,,,,,,,,,,,,,Bragança Paulista,,,113,12914-750,Rua Luiziano Ribas,Jardim do Lago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+55 (11) 95174-2918,,,,,,,,,,,,,apartments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LineString,-22.9683353,-46.5306994,Torre 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,apartments,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LineString,-22.9687446,-46.5305989,Torre 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,apartments,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LineString,-22.9686285,-46.5300718,Torre 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,apartments,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LineString,-22.9686291,-46.5295027,Torre 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,apartments,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LineString,-22.9686052,-46.5290996,Torre 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,apartments,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LineString,-22.9519028,-46.546556,Empório Big,,,,,,,,,,,,,Bragança Paulista,,,2400,12908-590,Avenida dos Imigrantes,Jardim América,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+55 (11) 4033-3469,,,,,,,,,,,,,,,,,,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,
,LineString,-22.9545516,-46.5467651,Supermercados Mendonça,,,,,,,,,,https://www.supermercadosmendonca.com.br,,,Bragança Paulista,,,2120,12902-000,Avenida dos Imigrantes,Jardim América,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+55 (11) 4260-9907,,,,,,,,,,,,,,,,,,supermarket,,,,,,,,,,,,,,,,,,,,,,,,,
